dataset,config,policy_mode,selectivity,query_id,k,post_filter_recall,candidate_reference_recall,full_authorized_recall,post_filter_underfill,candidate_vs_full_overlap,post_filter_vs_full_overlap,reference_scope,full_base,visible_count,visible_ratio,dim,num_base
sift1m,high-acc,clustered_acl,0.5,316,10,1.0,1.0,1.0,0.0,0.5,0.5,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,316,100,1.0,1.0,1.0,1.0,0.41,0.41,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1374,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1374,10,1.0,1.0,1.0,0.0,0.3,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1374,100,1.0,1.0,1.0,1.0,0.37,0.37,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1407,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1407,10,1.0,1.0,1.0,0.0,0.7,0.7,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1407,100,1.0,1.0,1.0,1.0,0.47,0.47,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1912,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1912,10,0.0,0.0,1.0,0.0,0.3,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,1912,100,1.0,1.0,1.0,1.0,0.44,0.44,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,9335,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,9335,10,1.0,1.0,1.0,0.0,0.7,0.7,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,9335,100,1.0,1.0,1.0,1.0,0.35,0.35,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,3828,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,3828,10,1.0,1.0,1.0,1.0,0.7,0.6,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,3828,100,1.0,1.0,1.0,1.0,0.38,0.38,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,4792,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,4792,10,1.0,1.0,1.0,1.0,0.2,0.2,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,4792,100,1.0,1.0,1.0,1.0,0.23,0.23,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,5811,1,0.0,0.0,0.0,1.0,1.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,5811,10,0.0,0.0,0.0,1.0,0.5,0.4,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,5811,100,0.0,0.0,0.0,1.0,0.27,0.27,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,6903,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,6903,10,0.0,0.0,0.0,1.0,0.5,0.2,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,6903,100,0.0,0.0,0.0,1.0,0.35,0.35,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,8521,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,8521,10,1.0,1.0,1.0,1.0,0.5,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.5,8521,100,1.0,1.0,1.0,1.0,0.35,0.35,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,clustered_acl,0.75,1743,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,1743,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,1743,100,1.0,1.0,1.0,1.0,0.36,0.36,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4548,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4548,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4548,100,1.0,1.0,1.0,1.0,0.34,0.34,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,5832,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,5832,10,0.0,1.0,1.0,1.0,0.8,0.5,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,5832,100,1.0,1.0,1.0,1.0,0.48,0.48,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,7838,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,7838,10,0.0,1.0,1.0,1.0,0.4,0.3,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,7838,100,1.0,1.0,1.0,1.0,0.41,0.41,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,9509,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,9509,10,0.0,1.0,1.0,1.0,0.5,0.3,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,9509,100,1.0,1.0,1.0,1.0,0.53,0.53,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,877,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,877,10,1.0,1.0,1.0,0.0,0.2,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,877,100,1.0,1.0,1.0,1.0,0.38,0.38,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4086,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4086,10,1.0,1.0,1.0,0.0,0.4,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4086,100,1.0,1.0,1.0,1.0,0.46,0.46,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4293,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4293,10,0.0,0.0,1.0,0.0,0.4,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4293,100,1.0,1.0,1.0,1.0,0.46,0.46,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,6946,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,6946,10,1.0,1.0,1.0,0.0,0.5,0.5,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,6946,100,1.0,1.0,1.0,1.0,0.44,0.44,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,7368,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,7368,10,0.0,0.0,1.0,0.0,0.2,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,7368,100,1.0,1.0,1.0,1.0,0.43,0.43,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,243,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,243,10,0.0,0.0,1.0,1.0,0.4,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,243,100,0.0,0.0,1.0,1.0,0.36,0.36,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,1474,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,1474,10,0.0,0.0,0.0,1.0,0.2,0.1,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,1474,100,0.0,0.0,0.0,1.0,0.34,0.34,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,2335,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,2335,10,1.0,1.0,1.0,1.0,0.5,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,2335,100,1.0,1.0,1.0,1.0,0.52,0.52,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4979,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4979,10,1.0,1.0,1.0,1.0,0.3,0.3,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,4979,100,1.0,1.0,1.0,1.0,0.48,0.48,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,8310,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,8310,10,1.0,1.0,1.0,1.0,0.2,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,clustered_acl,0.75,8310,100,1.0,1.0,1.0,1.0,0.42,0.42,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.1,3178,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,3178,10,0.0,1.0,1.0,1.0,0.3,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,3178,100,1.0,1.0,1.0,1.0,0.09,0.09,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,3308,1,0.0,1.0,1.0,1.0,1.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,3308,10,0.0,1.0,1.0,1.0,0.7,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,3308,100,1.0,1.0,1.0,1.0,0.11,0.11,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,6189,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,6189,10,0.0,1.0,1.0,1.0,0.4,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,6189,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,8743,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,8743,10,0.0,1.0,1.0,1.0,0.4,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,8743,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,9912,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,9912,10,0.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,9912,100,1.0,1.0,1.0,1.0,0.07,0.07,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,1474,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,1474,10,0.0,0.0,0.0,1.0,0.3,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,1474,100,0.0,0.0,0.0,1.0,0.09,0.09,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,2155,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,2155,10,0.0,0.0,0.0,1.0,0.6,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,2155,100,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,3041,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,3041,10,0.0,0.0,0.0,1.0,0.2,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,3041,100,0.0,0.0,0.0,1.0,0.03,0.03,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,5889,1,0.0,0.0,0.0,1.0,1.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,5889,10,0.0,0.0,0.0,1.0,0.6,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,5889,100,0.0,0.0,0.0,1.0,0.12,0.12,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,9609,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,9609,10,0.0,0.0,0.0,1.0,0.5,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.1,9609,100,0.0,0.0,0.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,128,1000000
sift1m,high-acc,skewed_acl,0.25,242,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,242,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,242,100,1.0,1.0,1.0,1.0,0.13,0.13,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,7255,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,7255,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,7255,100,1.0,1.0,1.0,1.0,0.18,0.18,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,8402,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,8402,10,0.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,8402,100,1.0,1.0,1.0,1.0,0.13,0.13,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,8488,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,8488,10,0.0,1.0,1.0,1.0,0.9,0.4,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,8488,100,1.0,1.0,1.0,1.0,0.18,0.18,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,9525,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,9525,10,0.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,9525,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,1611,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,1611,10,1.0,1.0,1.0,1.0,0.5,0.4,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,1611,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,1925,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,1925,10,1.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,1925,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,2832,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,2832,10,0.0,0.0,0.0,1.0,0.6,0.3,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,2832,100,0.0,0.0,0.0,1.0,0.3,0.3,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,3880,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,3880,10,0.0,0.0,0.0,1.0,0.4,0.2,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,3880,100,0.0,0.0,0.0,1.0,0.23,0.23,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,4432,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,4432,10,0.0,0.0,0.0,1.0,0.3,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.25,4432,100,0.0,0.0,0.0,1.0,0.2,0.2,full_base_calibration,True,250000,0.25,128,1000000
sift1m,high-acc,skewed_acl,0.5,3902,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,3902,10,0.0,1.0,1.0,1.0,0.5,0.1,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,3902,100,1.0,1.0,1.0,1.0,0.3,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,6921,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,6921,10,0.0,1.0,1.0,1.0,0.4,0.2,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,6921,100,1.0,1.0,1.0,1.0,0.36,0.36,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7247,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7247,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7247,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7871,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7871,10,0.0,1.0,1.0,1.0,0.4,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7871,100,1.0,1.0,1.0,1.0,0.43,0.43,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,8185,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,8185,10,0.0,1.0,1.0,1.0,0.8,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,8185,100,1.0,1.0,1.0,1.0,0.31,0.31,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,1491,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,1491,10,1.0,1.0,1.0,0.0,0.5,0.5,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,1491,100,1.0,1.0,1.0,1.0,0.33,0.33,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,2571,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,2571,10,1.0,1.0,1.0,0.0,0.4,0.4,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,2571,100,1.0,1.0,1.0,1.0,0.42,0.42,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,3789,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,3789,10,1.0,1.0,1.0,0.0,0.2,0.2,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,3789,100,1.0,1.0,1.0,1.0,0.32,0.32,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,1695,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,1695,10,0.0,0.0,0.0,1.0,0.3,0.1,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,1695,100,0.0,0.0,0.0,1.0,0.25,0.25,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,3964,1,0.0,0.0,0.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,3964,10,0.0,0.0,0.0,1.0,0.5,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,3964,100,0.0,0.0,0.0,1.0,0.28,0.28,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,5356,1,0.0,1.0,1.0,1.0,1.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,5356,10,1.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,5356,100,1.0,1.0,1.0,1.0,0.26,0.26,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7587,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7587,10,0.0,0.0,0.0,1.0,0.6,0.4,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,7587,100,0.0,0.0,0.0,1.0,0.34,0.34,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,9896,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,9896,10,1.0,1.0,1.0,1.0,0.6,0.6,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.5,9896,100,1.0,1.0,1.0,1.0,0.46,0.46,full_base_calibration,True,500000,0.5,128,1000000
sift1m,high-acc,skewed_acl,0.75,3443,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,3443,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,3443,100,1.0,1.0,1.0,1.0,0.49,0.49,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,4262,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,4262,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,4262,100,1.0,1.0,1.0,1.0,0.41,0.41,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,4382,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,4382,10,0.0,1.0,1.0,1.0,0.5,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,4382,100,1.0,1.0,1.0,1.0,0.37,0.37,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,6014,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,6014,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,6014,100,1.0,1.0,1.0,1.0,0.44,0.44,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,8872,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,8872,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,750000,0.75,128,1000000
sift1m,high-acc,skewed_acl,0.75,8872,100,1.0,1.0,1.0,1.0,0.38,0.38,full_base_calibration,True,750000,0.75,128,1000000
