case_id,workload_model,physical_layout,num_objects,num_roles,num_signatures,query_role,merged_k,seed,n_lists,slot_per_list,N_slots,N_valid,N_vis,N_invis,effective_selectivity,total_memberships,stored_entries_norm,region_count,pure_visible_regions,pure_invisible_regions,impure_regions,pure_visible_region_ratio,pure_invisible_region_ratio,impure_region_ratio,pure_visible_valid_ratio,pure_invisible_valid_ratio,impure_valid_ratio,N_dist_masked,N_dist_plan,N_dist_ideal,dist_reduction_plan,dist_reduction_ideal,estimated_cost_masked,estimated_cost_plan,estimated_cost_ideal,estimated_region_cost,estimated_visibility_cost,estimated_distance_cost,estimated_mask_topk_cost,SA_commit,PA_plan,PA_ideal,plan_vs_masked_cost,ideal_vs_masked_cost,planned_equals_masked,validation_passed
oracle_authorized_view_r12_mk0_s2_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,12,0,2,64,64,4096,4096,511,3585,0.124756,10907,2.662842,2,1,1,0,0.500000,0.500000,0.000000,0.124756,0.875244,0.000000,4096,511,511,0.875244,0.875244,61440,9216,17914,10,0,5110,4096,2.694092,1.000000,1.943793,0.150000,0.291569,true,true
oracle_authorized_view_r12_mk0_s3_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,12,0,3,64,64,4096,4096,609,3487,0.148682,18908,4.616211,2,1,1,0,0.500000,0.500000,0.000000,0.148682,0.851318,0.000000,4096,609,609,0.851318,0.851318,61440,10196,18992,10,0,6090,4096,4.647461,1.000000,1.862691,0.165951,0.309115,true,true
oracle_authorized_view_r12_mk0_s4_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,12,0,4,64,64,4096,4096,1166,2930,0.284668,18837,4.598877,2,1,1,0,0.500000,0.500000,0.000000,0.284668,0.715332,0.000000,4096,1166,1166,0.715332,0.715332,61440,15766,25119,10,0,11660,4096,4.630127,1.000000,1.593239,0.256608,0.408838,true,true
oracle_authorized_view_r13_mk0_s0_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,13,0,0,64,64,4096,4096,2383,1713,0.581787,25802,6.299316,2,1,1,0,0.500000,0.500000,0.000000,0.581787,0.418213,0.000000,4096,2383,2383,0.418213,0.418213,61440,27936,38506,10,0,23830,4096,6.330566,1.000000,1.378365,0.454688,0.626725,true,true
oracle_authorized_view_r13_mk0_s1_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,13,0,1,64,64,4096,4096,612,3484,0.149414,17399,4.247803,2,1,1,0,0.500000,0.500000,0.000000,0.149414,0.850586,0.000000,4096,612,612,0.850586,0.850586,61440,10226,19025,10,0,6120,4096,4.279053,1.000000,1.860454,0.166439,0.309652,true,true
oracle_authorized_view_r13_mk0_s2_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,13,0,2,64,64,4096,4096,1018,3078,0.248535,10907,2.662842,2,1,1,0,0.500000,0.500000,0.000000,0.248535,0.751465,0.000000,4096,1018,1018,0.751465,0.751465,61440,14286,23491,10,0,10180,4096,2.694092,1.000000,1.644337,0.232520,0.382340,true,true
oracle_authorized_view_r13_mk0_s3_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,13,0,3,64,64,4096,4096,976,3120,0.238281,18908,4.616211,2,1,1,0,0.500000,0.500000,0.000000,0.238281,0.761719,0.000000,4096,976,976,0.761719,0.761719,61440,13866,23029,10,0,9760,4096,4.647461,1.000000,1.660825,0.225684,0.374821,true,true
oracle_authorized_view_r13_mk0_s4_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,13,0,4,64,64,4096,4096,563,3533,0.137451,18837,4.598877,2,1,1,0,0.500000,0.500000,0.000000,0.137451,0.862549,0.000000,4096,563,563,0.862549,0.862549,61440,9736,18486,10,0,5630,4096,4.630127,1.000000,1.898726,0.158464,0.300879,true,true
oracle_authorized_view_r14_mk0_s0_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,14,0,0,64,64,4096,4096,305,3791,0.074463,25802,6.299316,2,1,1,0,0.500000,0.500000,0.000000,0.074463,0.925537,0.000000,4096,305,305,0.925537,0.925537,61440,7156,15648,10,0,3050,4096,6.330566,1.000000,2.186696,0.116471,0.254688,true,true
oracle_authorized_view_r14_mk0_s1_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,14,0,1,64,64,4096,4096,1117,2979,0.272705,17399,4.247803,2,1,1,0,0.500000,0.500000,0.000000,0.272705,0.727295,0.000000,4096,1117,1117,0.727295,0.727295,61440,15276,24580,10,0,11170,4096,4.279053,1.000000,1.609060,0.248633,0.400065,true,true
oracle_authorized_view_r14_mk0_s2_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,14,0,2,64,64,4096,4096,428,3668,0.104492,10907,2.662842,2,1,1,0,0.500000,0.500000,0.000000,0.104492,0.895508,0.000000,4096,428,428,0.895508,0.895508,61440,8386,17001,10,0,4280,4096,2.694092,1.000000,2.027307,0.136491,0.276709,true,true
oracle_authorized_view_r14_mk0_s3_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,14,0,3,64,64,4096,4096,1492,2604,0.364258,18908,4.616211,2,1,1,0,0.500000,0.500000,0.000000,0.364258,0.635742,0.000000,4096,1492,1492,0.635742,0.635742,61440,19026,28705,10,0,14920,4096,4.647461,1.000000,1.508725,0.309668,0.467204,true,true
oracle_authorized_view_r14_mk0_s4_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,14,0,4,64,64,4096,4096,773,3323,0.188721,18837,4.598877,2,1,1,0,0.500000,0.500000,0.000000,0.188721,0.811279,0.000000,4096,773,773,0.811279,0.811279,61440,11836,20796,10,0,7730,4096,4.630127,1.000000,1.757013,0.192643,0.338477,true,true
oracle_authorized_view_r15_mk0_s0_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,15,0,0,64,64,4096,4096,3454,642,0.843262,25802,6.299316,2,1,1,0,0.500000,0.500000,0.000000,0.843262,0.156738,0.000000,4096,3454,3454,0.156738,0.156738,61440,38646,50287,10,0,34540,4096,6.330566,1.000000,1.301221,0.629004,0.818473,true,true
oracle_authorized_view_r15_mk0_s1_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,15,0,1,64,64,4096,4096,1171,2925,0.285889,17399,4.247803,2,1,1,0,0.500000,0.500000,0.000000,0.285889,0.714111,0.000000,4096,1171,1171,0.714111,0.714111,61440,15816,25174,10,0,11710,4096,4.279053,1.000000,1.591679,0.257422,0.409733,true,true
oracle_authorized_view_r15_mk0_s2_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,15,0,2,64,64,4096,4096,734,3362,0.179199,10907,2.662842,2,1,1,0,0.500000,0.500000,0.000000,0.179199,0.820801,0.000000,4096,734,734,0.820801,0.820801,61440,11446,20367,10,0,7340,4096,2.694092,1.000000,1.779399,0.186296,0.331494,true,true
oracle_authorized_view_r15_mk0_s3_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,15,0,3,64,64,4096,4096,963,3133,0.235107,18908,4.616211,2,1,1,0,0.500000,0.500000,0.000000,0.235107,0.764893,0.000000,4096,963,963,0.764893,0.764893,61440,13736,22886,10,0,9630,4096,4.647461,1.000000,1.666133,0.223568,0.372493,true,true
oracle_authorized_view_r15_mk0_s4_o4096_sig64,access_signature_layout,oracle_authorized_view,4096,16,64,15,0,4,64,64,4096,4096,850,3246,0.207520,18837,4.598877,2,1,1,0,0.500000,0.500000,0.000000,0.207520,0.792480,0.000000,4096,850,850,0.792480,0.792480,61440,12606,21643,10,0,8500,4096,4.630127,1.000000,1.716881,0.205176,0.352262,true,true
merged_k_r0_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,1,0,64,64,4096,4096,2095,2001,0.511475,25802,1.000000,64,20,44,0,0.312500,0.687500,0.000000,0.511475,0.488525,0.000000,4096,2095,2095,0.488525,0.488525,61440,25366,35338,320,0,20950,4096,1.375000,1.012372,1.410361,0.412858,0.575163,true,true
merged_k_r0_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,1,1,64,64,4096,4096,1559,2537,0.380615,17399,1.000000,64,18,46,0,0.281250,0.718750,0.000000,0.380615,0.619385,0.000000,4096,1559,1559,0.619385,0.619385,61440,20006,29442,320,0,15590,4096,1.375000,1.015739,1.494821,0.325618,0.479199,true,true
merged_k_r0_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,1,2,64,64,4096,4096,388,3708,0.094727,10907,1.000000,62,18,44,0,0.290323,0.709677,0.000000,0.094727,0.905273,0.000000,4096,388,388,0.905273,0.905273,61440,8286,16561,310,0,3880,4096,1.363281,1.037566,2.073754,0.134863,0.269548,true,true
merged_k_r0_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,1,3,64,64,4096,4096,1264,2832,0.308594,18908,1.000000,64,23,41,0,0.359375,0.640625,0.000000,0.308594,0.691406,0.000000,4096,1264,1264,0.691406,0.691406,61440,17056,26197,320,0,12640,4096,1.375000,1.018512,1.564374,0.277604,0.426383,true,true
merged_k_r0_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,1,4,64,64,4096,4096,879,3217,0.214600,18837,1.000000,64,17,47,0,0.265625,0.734375,0.000000,0.214600,0.785400,0.000000,4096,879,879,0.785400,0.785400,61440,13206,21962,320,0,8790,4096,1.375000,1.024038,1.703009,0.214941,0.357454,true,true
merged_k_r1_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,1,0,64,64,4096,4096,1729,2367,0.422119,25802,1.000000,64,25,39,0,0.390625,0.609375,0.000000,0.422119,0.577881,0.000000,4096,1729,1729,0.577881,0.577881,61440,21706,31312,320,0,17290,4096,1.375000,1.014489,1.463451,0.353288,0.509635,true,true
merged_k_r1_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,1,1,64,64,4096,4096,2460,1636,0.600586,17399,1.000000,64,15,49,0,0.234375,0.765625,0.000000,0.600586,0.399414,0.000000,4096,2460,2460,0.399414,0.399414,61440,29016,39353,320,0,24600,4096,1.375000,1.010799,1.370898,0.472266,0.640511,true,true
merged_k_r1_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,1,2,64,64,4096,4096,441,3655,0.107666,10907,1.000000,62,18,44,0,0.290323,0.709677,0.000000,0.107666,0.892334,0.000000,4096,441,441,0.892334,0.892334,61440,8816,17144,310,0,4410,4096,1.363281,1.035228,2.013152,0.143490,0.279036,true,true
merged_k_r1_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,1,3,64,64,4096,4096,355,3741,0.086670,18908,1.000000,64,20,44,0,0.312500,0.687500,0.000000,0.086670,0.913330,0.000000,4096,355,355,0.913330,0.913330,61440,7966,16198,320,0,3550,4096,1.375000,1.040491,2.115726,0.129655,0.263639,true,true
merged_k_r1_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,1,4,64,64,4096,4096,2524,1572,0.616211,18837,1.000000,64,17,47,0,0.265625,0.734375,0.000000,0.616211,0.383789,0.000000,4096,2524,2524,0.383789,0.383789,61440,29656,40057,320,0,25240,4096,1.375000,1.010564,1.364990,0.482682,0.651969,true,true
merged_k_r2_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,1,0,64,64,4096,4096,975,3121,0.238037,25802,1.000000,64,18,46,0,0.281250,0.718750,0.000000,0.238037,0.761963,0.000000,4096,975,975,0.761963,0.761963,61440,14166,23018,320,0,9750,4096,1.375000,1.022373,1.661230,0.230566,0.374642,true,true
merged_k_r2_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,1,1,64,64,4096,4096,1873,2223,0.457275,17399,1.000000,64,16,48,0,0.250000,0.750000,0.000000,0.457275,0.542725,0.000000,4096,1873,1873,0.542725,0.542725,61440,23146,32896,320,0,18730,4096,1.375000,1.013575,1.440532,0.376725,0.535417,true,true
merged_k_r2_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,1,2,64,64,4096,4096,2309,1787,0.563721,10907,1.000000,62,17,45,0,0.274194,0.725806,0.000000,0.563721,0.436279,0.000000,4096,2309,2309,0.436279,0.436279,61440,27496,37692,310,0,23090,4096,1.363281,1.011031,1.385939,0.447526,0.613477,true,true
merged_k_r2_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,1,3,64,64,4096,4096,651,3445,0.158936,18908,1.000000,64,19,45,0,0.296875,0.703125,0.000000,0.158936,0.841064,0.000000,4096,651,651,0.841064,0.841064,61440,10926,19454,320,0,6510,4096,1.375000,1.029201,1.832517,0.177832,0.316634,true,true
merged_k_r2_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,1,4,64,64,4096,4096,828,3268,0.202148,18837,1.000000,64,22,42,0,0.343750,0.656250,0.000000,0.202148,0.797852,0.000000,4096,828,828,0.797852,0.797852,61440,12696,21401,320,0,8280,4096,1.375000,1.025028,1.727838,0.206641,0.348324,true,true
merged_k_r3_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,1,0,64,64,4096,4096,1073,3023,0.261963,25802,1.000000,64,18,46,0,0.281250,0.718750,0.000000,0.261963,0.738037,0.000000,4096,1073,1073,0.738037,0.738037,61440,15146,24096,320,0,10730,4096,1.375000,1.020895,1.624157,0.246517,0.392188,true,true
merged_k_r3_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,1,1,64,64,4096,4096,1131,2965,0.276123,17399,1.000000,64,19,45,0,0.296875,0.703125,0.000000,0.276123,0.723877,0.000000,4096,1131,1131,0.723877,0.723877,61440,15726,24734,320,0,11310,4096,1.375000,1.020109,1.604437,0.255957,0.402572,true,true
merged_k_r3_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,1,2,64,64,4096,4096,228,3868,0.055664,10907,1.000000,62,18,44,0,0.290323,0.709677,0.000000,0.055664,0.944336,0.000000,4096,228,228,0.944336,0.944336,61440,6686,14801,310,0,2280,4096,1.363281,1.046978,2.317726,0.108822,0.240902,true,true
merged_k_r3_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,1,3,64,64,4096,4096,700,3396,0.170898,18908,1.000000,64,19,45,0,0.296875,0.703125,0.000000,0.170898,0.829102,0.000000,4096,700,700,0.829102,0.829102,61440,11416,19993,320,0,7000,4096,1.375000,1.027913,1.800198,0.185807,0.325407,true,true
merged_k_r3_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,3,1,4,64,64,4096,4096,562,3534,0.137207,18837,1.000000,64,23,41,0,0.359375,0.640625,0.000000,0.137207,0.862793,0.000000,4096,562,562,0.862793,0.862793,61440,10036,18475,320,0,5620,4096,1.375000,1.031873,1.899548,0.163346,0.300700,true,true
merged_k_r4_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,1,0,64,64,4096,4096,2886,1210,0.704590,25802,1.000000,64,18,46,0,0.281250,0.718750,0.000000,0.704590,0.295410,0.000000,4096,2886,2886,0.295410,0.295410,61440,33276,44039,320,0,28860,4096,1.375000,1.009404,1.335892,0.541602,0.716781,true,true
merged_k_r4_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,1,1,64,64,4096,4096,2246,1850,0.548340,17399,1.000000,64,20,44,0,0.312500,0.687500,0.000000,0.548340,0.451660,0.000000,4096,2246,2246,0.451660,0.451660,61440,26876,36999,320,0,22460,4096,1.375000,1.011669,1.392720,0.437435,0.602197,true,true
merged_k_r4_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,1,2,64,64,4096,4096,583,3513,0.142334,10907,1.000000,62,16,46,0,0.258065,0.741935,0.000000,0.142334,0.857666,0.000000,4096,583,583,0.857666,0.857666,61440,10236,18706,310,0,5830,4096,1.363281,1.030193,1.882649,0.166602,0.304460,true,true
merged_k_r4_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,1,3,64,64,4096,4096,2226,1870,0.543457,18908,1.000000,64,21,43,0,0.328125,0.671875,0.000000,0.543457,0.456543,0.000000,4096,2226,2226,0.456543,0.456543,61440,26676,36779,320,0,22260,4096,1.375000,1.011758,1.394940,0.434180,0.598617,true,true
merged_k_r4_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,1,4,64,64,4096,4096,1300,2796,0.317383,18837,1.000000,64,17,47,0,0.265625,0.734375,0.000000,0.317383,0.682617,0.000000,4096,1300,1300,0.682617,0.682617,61440,17416,26593,320,0,13000,4096,1.375000,1.018122,1.554601,0.283464,0.432829,true,true
merged_k_r5_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,1,0,64,64,4096,4096,582,3514,0.142090,25802,1.000000,64,17,47,0,0.265625,0.734375,0.000000,0.142090,0.857910,0.000000,4096,582,582,0.857910,0.857910,61440,10236,18695,320,0,5820,4096,1.375000,1.031231,1.883437,0.166602,0.304281,true,true
merged_k_r5_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,1,1,64,64,4096,4096,459,3637,0.112061,17399,1.000000,64,18,46,0,0.281250,0.718750,0.000000,0.112061,0.887939,0.000000,4096,459,459,0.887939,0.887939,61440,9006,17342,320,0,4590,4096,1.375000,1.035649,1.994250,0.146582,0.282259,true,true
merged_k_r5_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,1,2,64,64,4096,4096,636,3460,0.155273,10907,1.000000,62,17,45,0,0.274194,0.725806,0.000000,0.155273,0.844727,0.000000,4096,636,636,0.844727,0.844727,61440,10766,19289,310,0,6360,4096,1.363281,1.028664,1.843015,0.175228,0.313949,true,true
merged_k_r5_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,1,3,64,64,4096,4096,2052,2044,0.500977,18908,1.000000,64,21,43,0,0.328125,0.671875,0.000000,0.500977,0.499023,0.000000,4096,2052,2052,0.499023,0.499023,61440,24936,34865,320,0,20520,4096,1.375000,1.012588,1.415780,0.405859,0.567464,true,true
merged_k_r5_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,1,4,64,64,4096,4096,371,3725,0.090576,18837,1.000000,64,18,46,0,0.281250,0.718750,0.000000,0.090576,0.909424,0.000000,4096,371,371,0.909424,0.909424,61440,8126,16374,320,0,3710,4096,1.375000,1.039662,2.094933,0.132259,0.266504,true,true
merged_k_r6_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,1,0,64,64,4096,4096,2054,2042,0.501465,25802,1.000000,64,15,49,0,0.234375,0.765625,0.000000,0.501465,0.498535,0.000000,4096,2054,2054,0.498535,0.498535,61440,24956,34887,320,0,20540,4096,1.375000,1.012578,1.415524,0.406185,0.567822,true,true
merged_k_r6_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,1,1,64,64,4096,4096,772,3324,0.188477,17399,1.000000,64,12,52,0,0.187500,0.812500,0.000000,0.188477,0.811523,0.000000,4096,772,772,0.811523,0.811523,61440,12136,20785,320,0,7720,4096,1.375000,1.026213,1.757568,0.197526,0.338298,true,true
merged_k_r6_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,1,2,64,64,4096,4096,248,3848,0.060547,10907,1.000000,62,13,49,0,0.209677,0.790323,0.000000,0.060547,0.939453,0.000000,4096,248,248,0.939453,0.939453,61440,6886,15021,310,0,2480,4096,1.363281,1.045551,2.280747,0.112077,0.244482,true,true
merged_k_r6_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,1,3,64,64,4096,4096,320,3776,0.078125,18908,1.000000,64,15,49,0,0.234375,0.765625,0.000000,0.078125,0.921875,0.000000,4096,320,320,0.921875,0.921875,61440,7616,15813,320,0,3200,4096,1.375000,1.042431,2.164385,0.123958,0.257373,true,true
merged_k_r6_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,1,4,64,64,4096,4096,2775,1321,0.677490,18837,1.000000,64,21,43,0,0.328125,0.671875,0.000000,0.677490,0.322510,0.000000,4096,2775,2775,0.322510,0.322510,61440,32166,42818,320,0,27750,4096,1.375000,1.009731,1.344111,0.523535,0.696908,true,true
merged_k_r7_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,1,0,64,64,4096,4096,2322,1774,0.566895,25802,1.000000,64,19,45,0,0.296875,0.703125,0.000000,0.566895,0.433105,0.000000,4096,2322,2322,0.433105,0.433105,61440,27636,37835,320,0,23220,4096,1.375000,1.011345,1.384579,0.449805,0.615804,true,true
merged_k_r7_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,1,1,64,64,4096,4096,1224,2872,0.298828,17399,1.000000,64,13,51,0,0.203125,0.796875,0.000000,0.298828,0.701172,0.000000,4096,1224,1224,0.701172,0.701172,61440,16656,25757,320,0,12240,4096,1.375000,1.018965,1.575737,0.271094,0.419222,true,true
merged_k_r7_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,1,2,64,64,4096,4096,691,3405,0.168701,10907,1.000000,62,19,43,0,0.306452,0.693548,0.000000,0.168701,0.831299,0.000000,4096,691,691,0.831299,0.831299,61440,11316,19894,310,0,6910,4096,1.363281,1.027233,1.805919,0.184180,0.323796,true,true
merged_k_r7_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,1,3,64,64,4096,4096,2577,1519,0.629150,18908,1.000000,64,22,42,0,0.343750,0.656250,0.000000,0.629150,0.370850,0.000000,4096,2577,2577,0.370850,0.370850,61440,30186,40640,320,0,25770,4096,1.375000,1.010376,1.360289,0.491309,0.661458,true,true
merged_k_r7_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,1,4,64,64,4096,4096,222,3874,0.054199,18837,1.000000,64,17,47,0,0.265625,0.734375,0.000000,0.054199,0.945801,0.000000,4096,222,222,0.945801,0.945801,61440,6636,14735,320,0,2220,4096,1.375000,1.049004,2.329276,0.108008,0.239827,true,true
merged_k_r8_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,1,0,64,64,4096,4096,3043,1053,0.742920,25802,1.000000,64,19,45,0,0.296875,0.703125,0.000000,0.742920,0.257080,0.000000,4096,3043,3043,0.257080,0.257080,61440,34846,45766,320,0,30430,4096,1.375000,1.008976,1.325168,0.567155,0.744889,true,true
merged_k_r8_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,1,1,64,64,4096,4096,444,3652,0.108398,17399,1.000000,64,21,43,0,0.328125,0.671875,0.000000,0.108398,0.891602,0.000000,4096,444,444,0.891602,0.891602,61440,8856,17177,320,0,4440,4096,1.375000,1.036274,2.009946,0.144141,0.279574,true,true
merged_k_r8_mk1_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,1,2,64,64,4096,4096,601,3495,0.146729,10907,1.000000,62,20,42,0,0.322581,0.677419,0.000000,0.146729,0.853271,0.000000,4096,601,601,0.853271,0.853271,61440,10416,18904,310,0,6010,4096,1.363281,1.029656,1.868723,0.169531,0.307682,true,true
merged_k_r8_mk1_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,1,3,64,64,4096,4096,771,3325,0.188232,18908,1.000000,64,22,42,0,0.343750,0.656250,0.000000,0.188232,0.811768,0.000000,4096,771,771,0.811768,0.811768,61440,12126,20774,320,0,7710,4096,1.375000,1.026236,1.758125,0.197363,0.338118,true,true
merged_k_r8_mk1_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,1,4,64,64,4096,4096,1201,2895,0.293213,18837,1.000000,64,21,43,0,0.328125,0.671875,0.000000,0.293213,0.706787,0.000000,4096,1201,1201,0.706787,0.706787,61440,16426,25504,320,0,12010,4096,1.375000,1.019236,1.582527,0.267350,0.415104,true,true
merged_k_r9_mk1_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,1,0,64,64,4096,4096,902,3194,0.220215,25802,1.000000,64,19,45,0,0.296875,0.703125,0.000000,0.220215,0.779785,0.000000,4096,902,902,0.779785,0.779785,61440,13436,22215,320,0,9020,4096,1.375000,1.023617,1.692442,0.218685,0.361572,true,true
merged_k_r9_mk1_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,1,1,64,64,4096,4096,513,3583,0.125244,17399,1.000000,64,15,49,0,0.234375,0.765625,0.000000,0.125244,0.874756,0.000000,4096,513,513,0.874756,0.874756,61440,9546,17936,320,0,5130,4096,1.375000,1.033564,1.941966,0.155371,0.291927,true,true
